turn,player,budget,action1,action2,action3,action4,action5,action6
1,2,0,Collect frequency:2,Maintenance of water treatment facilities:false,Put part of the fields in fallow,Help farmers to buy manure:high
1,1,20,Collect frequency:2,Maintenance of water treatment facilities:false,Drain and dredge:low,Trimestrial collective waste collection:high
1,3,25,Collect frequency:2,Maintenance of water treatment facilities:false,Drain and dredge:high
1,4,0,Collect frequency:4,Maintenance of water treatment facilities:false,Help farmers to buy manure:high,Organise sensibilization events about waste sorting
2,3,0,Collect frequency:2,Maintenance of water treatment facilities:false,Install water treatment facilities for every home:(P1%50;P2%50;P3%50;P4%90;),Drain and dredge:low
2,4,0,Collect frequency:2,Maintenance of water treatment facilities:false
2,2,5,Collect frequency:2,Maintenance of water treatment facilities:false,Organise sensibilization events about waste sorting
2,1,2,Collect frequency:2,Maintenance of water treatment facilities:false,Trimestrial collective waste collection:low
3,4,15,Collect frequency:2,Maintenance of water treatment facilities:true,Drain and dredge:high
3,2,5,Collect frequency:4,Maintenance of water treatment facilities:true,Help farmers to buy manure:high
3,1,15,Collect frequency:2,Maintenance of water treatment facilities:true,Make farmers participate in building collection pits for pesticide packagings
3,3,0,Collect frequency:2,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:high,Organise sensibilization events about waste sorting
4,1,15,Collect frequency:2,Maintenance of water treatment facilities:true,Put part of the fields in fallow
4,2,15,Collect frequency:2,Maintenance of water treatment facilities:true,Make farmers participate in building collection pits for pesticide packagings,Organise sensibilization events about waste sorting
4,3,0,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Trimestrial collective waste collection:high
4,4,5,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Help farmers to buy manure:high
5,1,15,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Help farmers to buy manure:low
5,2,5,Collect frequency:2,Maintenance of water treatment facilities:true,Put part of the fields in fallow,Help farmers to buy manure:low
5,4,0,Collect frequency:2,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:high,Put part of the fields in fallow
5,3,0,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Put part of the fields in fallow
6,3,0,Collect frequency:4,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Help farmers to buy manure:low
6,4,0,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Help farmers to buy manure:high
6,2,0,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:high,Drain and dredge:low
6,1,0,Collect frequency:4,Maintenance of water treatment facilities:true,Help farmers to reduce pesticides use
7,1,0,Collect frequency:4,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:high
7,4,15,Collect frequency:4,Maintenance of water treatment facilities:true,Help farmers to buy manure:high
7,3,0,Collect frequency:4,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Drain and dredge:low
7,2,5,Collect frequency:2,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:high,Organise sensibilization events about waste sorting,Help farmers to buy manure:low
