turn,player,productivity,solid_pollution,water_pollution,days_with_ecolabel
1,0,2527.5657038914946,165238.8745501085,120193.80599808106,366
1,1,584.3348580240041,44610.787813270246,42721.749057921304,366
1,2,520.3709056634336,42446.07953624949,23963.306805557742,366
1,3,594.5461233195101,54665.77468835348,33133.822968938846,366
1,4,828.3138168845468,23516.232512235285,20374.927165663175,366
2,0,2671.8343127278613,248321.76553256577,167603.62227561968,510
2,1,840.7368958372257,51570.91171608172,57994.78616589891,510
2,2,482.97704612341425,69449.84704160264,34348.39783030822,510
2,3,436.42351786582105,86342.8771049852,47269.22473951918,510
2,4,911.6968529014002,40958.12966989622,27991.21353989335,510
3,0,1662.412211368264,257346.47553451062,164998.59782501945,510
3,1,712.634497558635,56961.90914964879,63322.21489098912,510
3,2,250.84630323605114,66019.74596630133,29288.965450821393,510
3,3,316.5259806891252,82139.8949563913,44543.51034582142,510
3,4,382.40542988445276,52224.92546216921,27843.907137387534,510
4,0,3044.7531542133183,175561.44572372342,188698.06322105252,510
4,1,542.1633495308217,38624.46506705686,69882.62940776028,510
4,2,953.051191472744,26035.506557084358,33051.02927951234,510
4,3,752.7615488969723,55288.42015645081,52759.520088486155,510
4,4,796.7770643127805,55613.05394313138,33004.88444529374,510
5,0,2983.0374184132224,136596.87095465907,190463.50415587748,876
5,1,547.3895850976859,39504.18679306767,72027.06254088362,876
5,2,1039.428346062564,13342.66987674248,30280.527582798702,876
5,3,890.8625027115246,32126.29546630715,55949.76267529339,876
5,4,505.356984541448,51623.718818541776,32206.15135690176,876
6,0,2605.6781326222494,133528.0324673334,214982.36818071126,992
6,1,450.31973536625037,38743.2481175223,81682.1095566401,992
6,2,958.7504562617737,12318.112839052226,34968.92282877132,992
6,3,795.7167037074706,31830.42616906219,62898.09338200629,992
6,4,400.8912372867549,50636.245341696675,35433.24241329355,992
7,0,2686.0113039626017,128570.0447603319,67241.21684227939,1358
7,1,384.76692678415134,38487.358271285346,21410.408872762448,1358
7,2,1261.7922621566895,11485.617975614614,16813.660630281058,1358
7,3,593.0991458388213,32306.747023696666,18649.221258445672,1358
7,4,446.3529691829393,46290.321489735274,10367.92608079021,1358
8,0,3515.7861434837623,87852.92920306593,69674.38867097175,1724
8,1,248.6605557891561,26999.32832753204,19250.731456823927,1724
8,2,1406.0705479000785,8618.396158323656,17950.484443011672,1724
8,3,1316.5195050084922,25073.216457497863,23048.589186092355,1724
8,4,544.5355347860354,27161.98825971236,9424.583585043792,1724
9,0,3875.6582963086753,76952.53420955421,71155.40662594291,2090
9,1,442.0870506670701,26152.1555844605,19650.407122500208,2090
9,2,1366.9923181392087,9259.257292648812,17402.8934709198,2090
9,3,1131.2700696420584,24753.945033444095,23328.38256437512,2090
9,4,935.308857860338,16787.176299000817,10773.723468147786,2090
