turn,player,budget,action1,action2,action3,action4,action5,action6
1,2,15,Collect frequency:2,Maintenance of water treatment facilities:false,Help farmers to buy manure:low,Put part of the fields in fallow
1,1,62,Collect frequency:2,Maintenance of water treatment facilities:false,Trimestrial collective waste collection:low
1,3,17,Collect frequency:2,Maintenance of water treatment facilities:false,Organise sensibilization events about waste sorting,Trimestrial collective waste collection:low,Help farmers to buy manure:low
1,4,2,Collect frequency:4,Maintenance of water treatment facilities:false,Trimestrial collective waste collection:low,Help farmers to buy manure:high
2,3,15,Collect frequency:2,Maintenance of water treatment facilities:false,Help farmers to buy manure:high,Organise sensibilization events about waste sorting
2,2,5,Collect frequency:2,Maintenance of water treatment facilities:false,Drain and dredge:low,Help farmers to reduce pesticides use
2,4,22,Collect frequency:2,Maintenance of water treatment facilities:false,Help farmers to buy manure:low,Help farmers to reduce pesticides use,Trimestrial collective waste collection:low
2,1,10,Collect frequency:2,Maintenance of water treatment facilities:false,Organise sensibilization events about waste sorting,Make farmers participate in building collection pits for pesticide packagings
3,1,0,Collect frequency:2,Maintenance of water treatment facilities:false,Install water treatment facilities for every home:(P1%70;P2%50;P3%45;P4%75;)
3,3,15,Collect frequency:4,Maintenance of water treatment facilities:false
3,4,0,Collect frequency:2,Maintenance of water treatment facilities:false
3,2,15,Collect frequency:2,Maintenance of water treatment facilities:false
4,3,0,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:high,Drain and dredge:low
4,4,0,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Help farmers to buy manure:low,Drain and dredge:low
4,2,10,Collect frequency:4,Maintenance of water treatment facilities:true,Help farmers to buy manure:low
4,1,17,Collect frequency:2,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:low,Drain and dredge:low
5,3,10,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:low,Help farmers to reduce pesticides use
5,1,20,Collect frequency:2,Maintenance of water treatment facilities:true,Put part of the fields in fallow
5,2,15,Collect frequency:2,Maintenance of water treatment facilities:true,Put part of the fields in fallow
5,4,0,Collect frequency:2,Maintenance of water treatment facilities:true,Put part of the fields in fallow,Help farmers to buy manure:low
6,2,10,Collect frequency:4,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting
6,3,5,Collect frequency:4,Maintenance of water treatment facilities:true,Put part of the fields in fallow
6,1,20,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:low,Organise sensibilization events about waste sorting
6,4,0,Collect frequency:4,Maintenance of water treatment facilities:true,Trimestrial collective waste collection:high
7,2,2,Collect frequency:4,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting,Trimestrial collective waste collection:low
7,4,7,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:high,Trimestrial collective waste collection:low
7,1,45,Collect frequency:2,Maintenance of water treatment facilities:true,Organise sensibilization events about waste sorting
7,3,7,Collect frequency:2,Maintenance of water treatment facilities:true,Help farmers to buy manure:low,Drain and dredge:low,Trimestrial collective waste collection:low
